304 ,352 ,414 ,252 ,51 ,592 
289 ,437 ,421 ,230 ,42 ,644 
165 ,248 ,218 ,130 ,24 ,362 
239 ,277 ,310 ,217 ,44 ,447 
582 ,691 ,973 ,773 ,222 ,1353 
277 ,284 ,314 ,257 ,41 ,469 
389 ,414 ,508 ,271 ,42 ,676 
153 ,139 ,206 ,152 ,66 ,275 
99 ,201 ,177 ,176 ,64 ,344 
239 ,282 ,383 ,290 ,91 ,571 
150 ,394 ,228 ,211 ,82 ,602 
223 ,299 ,454 ,230 ,64 ,597 
440 ,593 ,668 ,292 ,74 ,967 
295 ,312 ,473 ,288 ,75 ,656 
242 ,317 ,373 ,212 ,44 ,490 
102 ,106 ,141 ,73 ,18 ,198 
30 ,73 ,58 ,51 ,20 ,107 
979 ,1916 ,1482 ,1113 ,342 ,3046 
482 ,714 ,867 ,868 ,342 ,1625 
302 ,428 ,552 ,479 ,233 ,1015 
292 ,548 ,517 ,247 ,86 ,935 
1595 ,2121 ,2393 ,1895 ,469 ,3798 
498 ,666 ,694 ,439 ,135 ,1081 
227 ,292 ,319 ,233 ,83 ,515 
93 ,137 ,133 ,112 ,25 ,228 
18 ,29 ,22 ,26 ,6 ,48 
80 ,68 ,159 ,63 ,23 ,169 
114 ,138 ,215 ,166 ,65 ,290 
198 ,175 ,296 ,127 ,73 ,314 
394 ,364 ,409 ,133 ,20 ,517 
169 ,244 ,273 ,324 ,96 ,497 
335 ,570 ,606 ,469 ,115 ,1006 
6 ,8 ,14 ,10 ,4 ,13 
214 ,300 ,391 ,308 ,139 ,608 
66 ,97 ,138 ,171 ,63 ,236 
17 ,16 ,22 ,36 ,5 ,36 
6 ,2 ,7 ,4 ,1 ,6 
20 ,21 ,17 ,41 ,6 ,46 
20 ,33 ,34 ,53 ,6 ,66 
14 ,24 ,23 ,18 ,4 ,35 
43 ,52 ,66 ,64 ,9 ,91 
837 ,1645 ,1123 ,1390 ,357 ,2751 
130 ,185 ,199 ,123 ,47 ,292 
174 ,247 ,187 ,125 ,48 ,305 
173 ,213 ,231 ,180 ,68 ,357 
49 ,73 ,126 ,135 ,61 ,171 
28 ,38 ,53 ,88 ,30 ,97 
16 ,23 ,43 ,48 ,14 ,51 
13 ,27 ,46 ,75 ,26 ,76 
25 ,27 ,61 ,81 ,31 ,88 
36 ,51 ,55 ,88 ,99 ,166 
584 ,777 ,914 ,717 ,160 ,1384 
9 ,6 ,18 ,16 ,6 ,23 
106 ,126 ,186 ,156 ,42 ,253 
225 ,270 ,299 ,220 ,45 ,418 
260 ,242 ,345 ,263 ,68 ,450 
430 ,358 ,486 ,504 ,105 ,770 
133 ,162 ,244 ,244 ,92 ,369 
200 ,202 ,289 ,182 ,37 ,336 
233 ,243 ,326 ,255 ,67 ,457 
156 ,188 ,198 ,202 ,50 ,347 
128 ,177 ,202 ,169 ,43 ,311 
116 ,178 ,263 ,204 ,44 ,355 
134 ,158 ,218 ,158 ,43 ,331 
5 ,3 ,4 ,4 ,0 ,5 
169 ,206 ,219 ,232 ,38 ,341 
339 ,413 ,573 ,530 ,148 ,833 
237 ,296 ,394 ,377 ,85 ,575 
231 ,264 ,295 ,260 ,44 ,456 
277 ,350 ,414 ,346 ,90 ,622 
190 ,269 ,306 ,329 ,72 ,515 
103 ,154 ,111 ,23 ,10 ,176 
208 ,162 ,270 ,244 ,36 ,335 
130 ,150 ,222 ,184 ,38 ,324 
126 ,148 ,238 ,235 ,81 ,328 
156 ,175 ,265 ,298 ,78 ,393 
184 ,209 ,254 ,186 ,35 ,358 
45 ,49 ,72 ,68 ,11 ,101 
144 ,189 ,228 ,280 ,75 ,436 
109 ,132 ,178 ,199 ,56 ,288 
101 ,151 ,217 ,269 ,115 ,389 
110 ,140 ,277 ,297 ,139 ,436 
132 ,141 ,206 ,261 ,113 ,381 
5 ,7 ,6 ,5 ,0 ,10 
0 ,3 ,7 ,17 ,5 ,18 
18 ,28 ,25 ,26 ,7 ,37 
203 ,401 ,405 ,456 ,125 ,706 
16 ,43 ,44 ,57 ,15 ,69 
98 ,138 ,184 ,231 ,127 ,300 
0 ,6 ,7 ,1 ,1 ,5 
3 ,2 ,8 ,11 ,1 ,10 
122 ,127 ,254 ,299 ,118 ,388 
1000 ,993 ,1456 ,1462 ,446 ,2180 
486 ,499 ,680 ,615 ,170 ,962 
244 ,422 ,440 ,441 ,122 ,753 
559 ,704 ,1010 ,988 ,247 ,1525 
298 ,357 ,514 ,494 ,124 ,747 
385 ,511 ,623 ,854 ,256 ,1159 
156 ,224 ,297 ,349 ,96 ,483 
198 ,198 ,342 ,404 ,117 ,613 
270 ,234 ,313 ,239 ,92 ,486 
183 ,140 ,289 ,242 ,89 ,386 
109 ,127 ,269 ,305 ,113 ,393 
195 ,205 ,251 ,260 ,66 ,406 
90 ,99 ,153 ,182 ,76 ,228 
86 ,130 ,138 ,140 ,32 ,255 
229 ,310 ,324 ,367 ,82 ,525 
5 ,23 ,22 ,53 ,21 ,49 
137 ,160 ,191 ,247 ,52 ,323 
257 ,459 ,413 ,475 ,86 ,728 
62 ,69 ,108 ,185 ,38 ,188 
58 ,81 ,113 ,230 ,113 ,311 
74 ,99 ,185 ,193 ,43 ,272 
37 ,45 ,81 ,78 ,43 ,106 
7 ,6 ,12 ,10 ,9 ,16 
55 ,85 ,107 ,218 ,57 ,216 
3 ,12 ,18 ,40 ,21 ,47 
10 ,9 ,25 ,28 ,17 ,37 
39 ,48 ,68 ,110 ,117 ,202 
108 ,159 ,211 ,244 ,81 ,349 
122 ,180 ,237 ,254 ,83 ,400 
7 ,5 ,7 ,6 ,3 ,7 
174 ,220 ,308 ,321 ,67 ,494 
223 ,286 ,340 ,326 ,82 ,527 
54 ,83 ,129 ,132 ,27 ,206 
238 ,254 ,264 ,246 ,48 ,404 
203 ,254 ,282 ,245 ,65 ,421 
138 ,178 ,267 ,244 ,81 ,375 
193 ,251 ,298 ,293 ,81 ,525 
223 ,252 ,330 ,340 ,84 ,520 
195 ,208 ,344 ,389 ,105 ,514 
320 ,407 ,488 ,458 ,122 ,731 
513 ,514 ,562 ,502 ,106 ,810 
253 ,308 ,379 ,375 ,109 ,563 
183 ,200 ,275 ,341 ,91 ,447 
203 ,194 ,318 ,328 ,99 ,468 
343 ,373 ,603 ,764 ,200 ,919 
29 ,55 ,82 ,163 ,42 ,169 
146 ,169 ,202 ,336 ,97 ,350 
50 ,72 ,90 ,132 ,112 ,200 
60 ,89 ,120 ,190 ,106 ,265 
17 ,33 ,45 ,68 ,27 ,72 
236 ,257 ,375 ,468 ,81 ,545 
204 ,252 ,473 ,967 ,267 ,1293 
76 ,61 ,110 ,162 ,23 ,162 
281 ,309 ,505 ,690 ,240 ,858 
25 ,37 ,55 ,119 ,22 ,107 
121 ,172 ,245 ,363 ,117 ,421 
685 ,576 ,887 ,1049 ,247 ,1289 
63 ,88 ,132 ,196 ,89 ,237 
97 ,115 ,156 ,190 ,68 ,220 
67 ,85 ,129 ,201 ,72 ,219 
10 ,16 ,23 ,44 ,8 ,47 
11 ,4 ,15 ,26 ,9 ,29 
6 ,13 ,22 ,21 ,22 ,34 
13 ,18 ,35 ,41 ,30 ,59 
9 ,13 ,32 ,44 ,27 ,48 
0 ,4 ,4 ,22 ,11 ,21 
6 ,15 ,19 ,27 ,20 ,42 
38 ,41 ,61 ,73 ,31 ,99 
20 ,40 ,56 ,127 ,60 ,141 
12 ,4 ,9 ,10 ,7 ,15 
17 ,37 ,51 ,110 ,61 ,136 
0 ,4 ,15 ,30 ,23 ,36 
31 ,33 ,57 ,76 ,41 ,113 
0 ,1 ,7 ,23 ,14 ,28 
6 ,8 ,15 ,30 ,14 ,29 
0 ,1 ,0 ,12 ,6 ,10 
0 ,1 ,5 ,5 ,6 ,10 
0 ,1 ,1 ,16 ,8 ,17 
11 ,8 ,22 ,23 ,12 ,26 
12 ,20 ,43 ,64 ,38 ,84 
9 ,24 ,47 ,65 ,35 ,86 
11 ,7 ,12 ,19 ,7 ,23 
7 ,6 ,23 ,39 ,18 ,46 
0 ,0 ,1 ,5 ,7 ,11 
2 ,9 ,11 ,33 ,20 ,30 
2 ,7 ,14 ,19 ,9 ,25 
1 ,0 ,2 ,2 ,2 ,4 
0 ,0 ,6 ,11 ,7 ,11 
0 ,0 ,2 ,3 ,4 ,6 
0 ,0 ,1 ,5 ,5 ,7 
7 ,14 ,18 ,33 ,19 ,39 
2 ,4 ,19 ,24 ,6 ,26 
0 ,1 ,4 ,13 ,13 ,20 
11 ,10 ,18 ,23 ,21 ,27 
5 ,5 ,7 ,18 ,5 ,16 
3 ,4 ,6 ,7 ,5 ,11 
6 ,12 ,20 ,25 ,14 ,27 
19 ,26 ,36 ,63 ,39 ,69 
0 ,5 ,5 ,24 ,13 ,23 
13 ,11 ,28 ,50 ,30 ,61 
6 ,25 ,32 ,70 ,44 ,75 
17 ,17 ,33 ,33 ,25 ,52 
43 ,45 ,86 ,151 ,73 ,181 
0 ,0 ,0 ,7 ,8 ,9 
12 ,49 ,70 ,137 ,88 ,209 
0 ,0 ,1 ,3 ,8 ,9 
0 ,0 ,0 ,6 ,5 ,9 
7 ,6 ,17 ,37 ,28 ,56 
0 ,2 ,2 ,15 ,14 ,22 
452 ,653 ,677 ,554 ,154 ,1033 
123 ,126 ,187 ,250 ,62 ,287 
42 ,68 ,111 ,168 ,58 ,182 
110 ,149 ,230 ,300 ,109 ,344 
150 ,166 ,259 ,359 ,106 ,428 
117 ,123 ,228 ,233 ,75 ,290 
188 ,189 ,338 ,452 ,167 ,524 
64 ,100 ,169 ,221 ,89 ,267 
98 ,142 ,224 ,252 ,150 ,373 
89 ,126 ,138 ,144 ,52 ,231 
85 ,86 ,148 ,185 ,77 ,231 
85 ,96 ,152 ,166 ,29 ,204 
131 ,132 ,202 ,223 ,39 ,276 
158 ,161 ,265 ,193 ,102 ,310 
88 ,139 ,239 ,321 ,149 ,366 
101 ,97 ,163 ,239 ,87 ,255 
110 ,188 ,214 ,250 ,107 ,345 
56 ,73 ,103 ,154 ,60 ,165 
10 ,20 ,28 ,64 ,22 ,60 
21 ,34 ,37 ,50 ,28 ,54 
8 ,11 ,15 ,23 ,9 ,29 
54 ,84 ,116 ,171 ,53 ,171 
225 ,290 ,430 ,485 ,157 ,586 
370 ,391 ,556 ,648 ,210 ,834 
